cod_municipio;PopResid;ExpecVida;idoso;mulher;nascimentopercapta;casado;evangelico;deficiente;densidadepop;geladeira;moradorfavela;pavimentacao;brancos;nvelsuperiorconcludo;conclusoensinomdio;ResideMenos10anos;resideoutranacionalid;taxadedesemprego;taxatrabinfantil;horastrabalho;Gini;CobBFamilia;traboutromun
1303809;37896;71.59;6.78963479;48.64;27.89;21.01;25.09;18.55;0.35;49.47;0.97;0.422313701;5.802723243;4.39;18.98;4.639012033;0.2;1.981336518;8.520000458;22.72;0.808200002;53.09999847;0.39
1303908;31422;71.77;6.139010884;48.23;26.32;13.99;43.58;15.19;1.59;40.44;0;0.292533893;5.512061613;2;17.96;0.525109796;0.27;2.227791701;24.27000046;28.1;0.643299997;85.05999756;0.08
1303957;10705;69.34;5.240541803;46.94;17.14;19.09;39.35;20.12;1;61.85;0.09;0.407753386;11.05091079;2.39;19.55;0.36431574;0.04;1.23071874;23.65999985;40.1;0.578100026;81.80999756;3.96
1304005;8444;72.47;6.288488868;46.73;21.83;25.95;21.82;26.83;2.25;55.12;0;0.412363809;14.68498342;6.61;18.84;0.6631928;0.11;6.566680178;11.13000011;9.03;0.57130003;89.47000122;2.29
1304062;52272;71.12;5.276247322;49.57;29.48;17.26;29.08;18.52;16.21;72.54;0.49;0.310491276;12.090603;5.64;24.42;5.83868993;3.44;4.551621657;14.81999969;27.82;0.661800027;87.63999939;1.68
1304104;19077;66.61;4.843528857;47.19;20.96;16.41;41.72;25.95;0.21;59.57;0;0.438066782;22.031766;3.36;10.45;0.356450176;0;3.193741371;29.92000008;34.5;0.602100015;67.59999847;0.36
1304203;61453;73.04;5.718191138;48.71;25.2;23.41;33.75;21.52;2.59;83.26;0.03;0.560607293;15.01147218;7.93;19.19;3.30496477;0.11;3.878255063;9.399999619;39.85;0.629299998;73.11000061;3.77
1304237;17079;71.74;4.80121787;48.61;18.19;6.55;22.22;14.27;2.66;38.85;0;0.278470636;7.676093448;4.51;11.67;0.509397506;0;3.319283456;15.64000034;19.88;0.544799984;72.22000122;0.18
1304260;11891;68.43;4.709444117;46.75;28.84;16.91;30.09;13.5;1.16;55.82;0;0.439323858;16.93717938;2.67;11.96;0.798923556;0;1.060885609;29.37000084;32.73;0.612900019;86.73999786;1.03
1304302;17094;70.26;6.973206973;48.2;18.11;25.55;23.7;22.76;0.61;68.7;0;0.485316485;13.33801334;3.59;24.28;1.345501346;0.1;3.798237618;14.52000046;23.86;0.609099984;76.04000092;2.49
1304401;17837;71.53;6.845321523;46.58;17.92;20.72;26.25;22.57;6.14;62.41;0.05;0.430397488;14.31855133;2.87;16.76;0.84094859;0.03;5.371428571;20.54000092;33.6;0.58130002;2.349999905;2.09
1400027;9327;73.9;5.896858583;46.48;31;15.96;15.07;15.89;0.33;36.1;0.05;0.075908652;6.261391659;1.18;11.32;4.738929988;0;7.648334319;6.46999979;11.21;0.750199974;72.47000122;0.54
1400050;16448;73.78;6.037208171;47.25;32.64;19.79;16.63;11.95;0.64;52.37;0.27;0.159593872;10.12281128;3.46;13.15;5.14348249;0.16;2.634770147;24.10000038;17.4;0.736899972;75.08000183;1.95
1400100;284313;73.95;5.236834053;50.48;21.93;24.14;32.14;21.5;49.99;95.61;0.91;0.832508538;24.75018729;13.08;38.02;15.23743199;0.28;5.060169965;7.659999847;22.78;0.593599975;93.08000183;2.72
1400159;10943;73.52;5.939870237;46.28;25.18;21.18;25.78;18.84;1.35;54.24;0;0.143196564;8.525998355;4.86;15.53;7.776660879;0.77;3.567888999;20.89999962;14.06;0.732299984;72.69999695;1.93
1400175;13902;73.19;7.38023306;45.78;21.95;26.12;29.63;27.4;1.81;68.27;0.28;0.156308445;13.89728097;4.6;17.2;11.35807797;0.29;2.721006168;13.18999958;11.97;0.667299986;43.75;8.29
1400209;18398;71.77;6.076747473;47.1;20.02;21.65;31.1;21.61;0.39;77.49;0.93;0.516143059;15.50168497;4.65;21.5;15.34405914;0.19;5.00631427;7.800000191;31.86;0.566999972;62.13000107;1.75
1400233;8114;72.48;6.433325117;46.89;20.17;32.18;39.89;26.11;0.67;83.82;0;0.30515159;23.42864185;5.13;15.56;21.67858023;0.09;4.868987094;14.17000008;12.24;0.554899991;48.27999878;1.08
1400282;8696;73.61;6.08325667;47.1;19.24;32.49;22.83;25.11;0.6;69.99;0;0.345676173;18.05427783;3.37;13.52;15.59337626;0.34;7.142857143;17.09000015;35.16;0.630999982;70.62000275;4.44
1400308;14792;73.79;7.138994051;46.83;21.11;25.98;22.74;21.96;1.19;82.22;0;0.354786371;17.08355868;5.31;19.38;13.22336398;0.38;3.309214727;10;12.62;0.706099987;82.73999786;5.67
1400407;8940;73.06;4.832214765;47.67;35.08;25.5;27.69;14.72;1.28;42.84;0;0.087248322;4.060402685;3.92;19.32;2.024608501;0.27;15.80140558;19.45999908;9.31;0.712000012;16.62999916;1.54
1400456;10433;72.29;4.62954088;48.16;28.44;19.24;39.76;19.79;1.3;62.04;0.37;0.309019457;11.52113486;4.57;24.29;10.89811176;0.5;2.623701356;21.53000069;19.94;0.742900014;71.05000305;3.53
1400472;24279;72.86;5.646855307;46.77;14.76;33.16;31.22;23.59;0.72;79.18;0.28;0.195642325;19.69191482;5.64;15.67;22.21261172;0;3.916913947;21.04000092;20.23;0.572899997;52.54000092;1.07
1400506;6769;71.81;6.189983749;47.54;19.6;33.71;35.59;23.47;1.58;87.57;0.35;0.463288521;22.15984636;6.64;21.14;18.21539371;0;4.62145843;17.20999908;30.5;0.549799979;71.98999786;3.79
1400605;6750;72.29;6.474074074;47.14;13.7;29;29.15;22.84;4.42;90.01;0;0.384296296;29.65925926;6.29;19.81;11.6;0.05;4.130993151;4.519999981;8.13;0.58950001;2.430000067;3.07
1400704;8375;70.95;3.67761194;48.19;42.65;17.37;13.52;15.35;1.04;16.66;0;0.046567164;0.859701493;1.36;6.65;1.194029851;0;0.981151562;42.77000046;6.33;0.777999997;24.71999931;0.37
1500107;141100;72.89;7.077250177;49.23;18.76;25.09;21.24;25.42;87.61;65.07;0.21;0.303586109;21.7406095;4.54;20.85;1.013465627;0.04;5.052464229;10.42000008;33.65;0.538900018;61.52999878;10.69
1500131;6780;73;7.84660767;47.89;17.74;31.08;25.12;17.18;11.04;86.14;0.25;0.522418879;24.4100295;3.43;12.24;11.37168142;0;6.682894446;4.170000076;35.37;0.582499981;73.62000275;3.66
1500206;53569;70.44;6.7875077;47.52;17.77;21.18;30.53;21.71;12.33;50.94;0;0.145251918;11.17250649;1.88;7.18;0.843771584;0.1;4.549199085;26.20999908;18.93;0.53549999;64.27999878;1.2
1500305;35042;71.43;5.113863364;47.34;21.58;16.1;18.7;20.67;4.19;34.73;0.15;0.092003881;19.47948176;2.06;8.25;5.242280692;0;6.088295688;18.62999916;30.36;0.660399973;34.84000015;2.31
1500347;25057;72.83;4.409945325;45.65;6.98;29.52;24.76;15.34;3.52;83.26;0.23;0.092349443;27.09023427;0.71;5.54;14.15971585;0;6.886024423;15.68999958;30.04;0.526000023;84.98999786;2.25
1500404;52626;71.72;8.073955839;48.64;22.71;20.4;18.11;22.58;2.23;57.71;0.11;0.078060274;20.48797173;2.92;13.27;3.11443013;0.02;3.792655493;16.92000008;28;0.596800029;86.33000183;0.94
1500503;33614;73.55;5.459034926;48.03;22.69;19.17;29.27;21.79;0.46;70.81;0.65;0.17088118;17.2487654;7.56;24.25;7.993693104;0.02;6.92903596;11.60999966;29.79;0.657299995;79.06999969;4.76
1500602;99075;73.64;6.757506939;49.72;20.37;26.11;26.91;23.34;0.62;85.32;0.23;0.486076205;25.52510724;5.9;19.32;10.83118849;0.05;4.317947029;11.80000019;32.44;0.572099984;49.72000122;3.35
1500701;24759;71.43;5.339472515;47.67;26.54;18.08;35.63;19.94;3.58;42.01;0;0.176259138;19.76654954;1.61;5.56;1.151096571;0;3.269855329;15.93999958;34.9;0.618099988;74.48000336;0.26
1500800;471980;74.24;6.455570151;51.98;19;23.4;33.31;27.04;2477.56;93.69;0.37;0.572335692;24.50633501;7.27;36.35;3.955676088;0.1;7.156329354;6.239999771;32.92;0.5352;83.29000092;36.95
1500859;20543;72.25;5.25239741;46.49;21.55;25.27;33.03;24.58;1.73;59.56;0.29;0.031689627;22.83016113;2.53;8.9;12.89003554;0;2.567928381;29.11000061;23.8;0.585500002;86.05000305;2.03
1500909;40497;71.3;7.296836803;48.17;27.78;23.79;14.38;23.74;37.1;59.04;0;0.128355187;11.92187076;1.61;8.91;1.698891276;0;1.851544337;18.29999924;15.03;0.568199992;97.41000366;3.06
1500958;26546;71.38;6.957733745;48.69;17.36;20.03;22.34;21.97;14.65;68.89;0;0.138062232;17.51676335;2.4;8.92;3.145483312;0;3.43805572;11.23999977;33.65;0.584599972;58.79000092;6.12
1501006;15849;69.87;7.426336046;47.21;14.32;26.6;25.54;20.73;0.93;41.75;0;0.01085242;12.60647359;2.18;9.74;3.350369108;0;3.420677557;28.78000069;6;0.604900002;66.5;0.93
1501105;23864;71.59;4.638786457;49.15;20.8;16.38;34.51;15.84;5.43;40.45;0;0.118379149;18.36657727;1.22;8.57;0.067046597;0;6.410946268;21.48999977;21.83;0.483099997;28.23999977;0.69
1501204;36882;71.18;6.181877339;47.28;16.73;19.06;20.73;20.24;9.81;75.22;0;0.182094247;16.43349059;3.2;18.98;1.96301719;0;2.483177773;19.93000031;13.02;0.542800009;96.87999725;1.63
1501253;3431;72.06;7.490527543;46.17;14.31;34.22;30.73;21.32;1.16;69.55;0.4;0.012241329;28.00932673;1.79;13.48;10.25939959;0;3.711790393;10.05000019;39.69;0.626299977;79.62000275;2.32
1501303;99859;73.04;5.297469432;49.58;21.07;21.52;33.75;24.26;76.21;80.51;0.45;0.311238847;19.37732202;4.96;27.27;4.423236764;0.01;8.203774621;10.94999981;32.36;0.573400021;67.68000031;6.57
1501402;1393399;74.33;9.313340974;52.71;15.95;24.8;28.55;27.4;1315.27;94.26;0.52;0.673227123;27.27072432;14.31;34.95;3.651430782;0.13;6.328047178;5.650000095;28.65;0.628400028;57.91999817;4.08
1501451;16318;71.51;9.161661968;48.03;15.24;27.52;22.53;22.03;3.71;71;0.11;0.147689668;13.01017282;3.04;17.17;4.393920824;0;6.475594248;10.63000011;31.65;0.592199981;86.16000366;8.78
1501501;51651;72.9;6.631042961;50.02;20.13;25.04;36.34;21.88;275;89.15;0.32;0.164953244;20.43329268;4.48;24.72;3.939904358;0.02;8.596605559;5.050000191;34;0.492000014;97.08999634;30.05
1501576;15298;71.61;8.06641391;47.37;16.38;23.75;26.23;24.38;5.43;74.04;0;0.133546869;20.64322134;3.62;11.93;12.12576807;0;3.776731411;12.64000034;44.07;0.529699981;72.51999664;6.24
1501600;13630;71.22;6.801173881;47.81;14.59;26.76;14.44;20.04;23.23;79.92;0;0.18730741;18.45194424;1.38;12.7;3.308877476;0;3.908250752;16.43000031;23;0.512199998;86.69000244;2.3
1501709;113227;70.27;7.696927411;49.4;20.65;22.21;19.02;24.13;54.13;77.7;0.4;0.28736962;13.76703436;4.4;18.39;2.286557093;0.01;3.27811211;12.97000027;32.23;0.584299982;88.16999817;3.39
1501725;15690;73.55;8.068833652;47.01;15.67;33.62;27.9;26.05;2.47;73.54;0;0.086870618;27.22115997;2.46;9.9;5.277246654;0;2.424528302;18.79999924;25.15;0.683799982;64.09999847;1.69
1501758;7317;69.57;7.653409867;47.63;15.69;27.79;24.61;17.82;5.68;76.06;0.09;0.246139128;19.39319393;3.28;14.77;14.44581112;0;2.274659864;12.89999962;37.71;0.580500007;48.79999924;5.47
1501782;52493;71.87;5.503590955;48.4;16.67;23.09;32.94;17.7;13.32;86.41;0.17;0.191092146;18.562475;2.11;10.95;12.55976987;0;7.166968807;11.02999973;30.98;0.53579998;98.83000183;7.97
1501808;92860;71.65;5.960585828;48.54;22.19;17.41;25.52;22.36;9.72;52.6;0.39;0.036075813;21.33318975;2.97;9.79;1.573336205;0.01;4.860465557;16.39999962;27.14;0.582799971;64.20999908;1.75
1501907;25695;71.76;7.024712979;48.1;21.74;21.8;19.26;18.48;25.56;60.95;0.35;0.192216385;12.54329636;1.29;12.89;0.599338393;0;1.884857033;18.95999908;12.07;0.538200021;61.43999863;2.33
1501956;26484;71.73;4.059054523;48.2;14.18;14.78;25.59;14.51;10.76;42.65;0.12;0.115768011;9.80969642;0.66;8.02;6.721039118;0;2.564102564;10.78999996;23.48;0.580500007;84.26999664;1.42
1502004;20443;71.65;8.002739324;48.42;12.46;15.61;25.43;22.25;6.59;55.9;0.16;0.167783593;10.9083794;1.69;9.64;0.792447292;0;5.356328825;12.27000046;28.2;0.613399982;68.33000183;1.91
1502103;120896;70.21;7.518032028;48.7;22.26;20.36;13.48;23.86;39.23;59.13;0.01;0.136034277;21.84274087;3.13;17.82;0.821367125;0.01;3.94563262;21.03000069;22.3;0.58099997;83.48999786;1.83
1502152;26716;73.06;4.364425812;49.15;26.27;31.23;35.62;19.93;8.49;91.78;0.54;0.262988471;26.2127564;4.65;23.1;31.53915257;0;7.316376107;12.51000023;35.5;0.568599999;49.13000107;5.24
1502202;63639;72.62;8.871918163;50.51;18.11;27.1;19.36;27.86;103.72;87.27;0.04;0.448639985;26.34233725;3.69;24.04;2.704316535;0.01;5.31890968;9.590000153;35.23;0.534799993;81.73999786;6.3
1502301;51893;69.8;7.413331278;48.7;16.65;24.25;14.39;25.2;17.9;71.88;0;0.124448384;14.73801862;2.67;12.17;2.449270615;0.02;3.611136084;21.94000053;19.93;0.583700001;83.48000336;2.37
1502400;173149;72.97;7.030938671;51.21;19.98;26.96;27.1;23.34;168.29;91.88;0.31;0.576076096;24.70935437;5.72;25.39;3.667939174;0.06;5.833070133;6.710000038;37.62;0.555499971;73.86000061;5.91
1502509;21005;71.15;6.012854082;46.77;12.15;18.82;17.25;17.55;1.61;27.98;0;0.035801;10.80218995;1.44;1.86;3.127826708;0;3.31832583;20.85000038;31.59;0.673200011;70.72000122;0.74
1502608;11381;70.8;10.3857306;48.34;14.87;20.02;17.01;29.9;18.66;71.17;0.08;0.119058079;20.1300413;2.95;17.47;1.748528249;0;2.721271723;8.279999733;18.81;0.565699995;80.97000122;5.76
1502707;45557;71.2;9.726276972;48.84;18.62;31.12;27.84;29.5;7.81;78.23;0.11;0.280527691;24.29483943;5.82;18.9;10.65039401;0.1;4.279786991;14.17000008;27.71;0.534799993;96.36000061;3.48
1502756;28216;69.45;6.864899348;48.29;18.27;22.53;26.96;18.89;40.84;74.95;0.28;0.254465551;14.84973065;2.18;13.31;1.3821945;0;3.029959789;11.77000046;16.64;0.505999982;99.51000214;1.98
1502764;10466;72.71;4.853812345;41.9;12.49;24.13;25.77;17.23;0.61;49.8;0.1;0.070131856;21.13510415;1.98;5.48;19.77832983;0;4.856981025;7.559999943;42.87;0.617500007;48.31999969;0.73
1502772;18288;73.53;9.67847769;47.15;20.32;22.02;27.32;29.02;7.72;81.14;0.22;0.270505249;20.90988626;2.98;15.91;10.14873141;0;5.889610924;6.449999809;39.71;0.552699983;96.27999878;13.22
1502806;28549;71.15;5.078987005;47.25;19.7;19.86;26.42;19.35;7.89;34.75;0;0.111457494;13.57665768;2.6;8.43;0.556937196;0;4.009602284;18.12000084;15.17;0.574899971;56.91999817;0.89
1502855;12254;71.8;6.406071487;47.32;18.9;19.24;17.58;21.06;8.56;56.3;0;0.178880366;18.50008161;5.04;13.55;2.856210217;0;2.198263792;13.51000023;17.35;0.601400018;80.09999847;1.71
1502905;34294;70.48;10.30209366;48.77;14.85;22.47;22.74;29.41;50.98;77.85;1.02;0.132909547;18.25683793;1.29;19.43;1.353006357;0.03;3.91292735;8.600000381;26.46;0.582799971;84.34999847;5.05
1502939;51319;70.8;5.097527232;48.12;17.68;27.98;24.44;21.82;9.74;85;0.26;0.156978897;21.25333697;4.07;13.67;15.40560027;0.04;8.485776937;9.779999733;41.46;0.535000026;52.65000153;4.64
1502954;31786;70.42;6.716793557;47.1;20.94;25.87;30.45;23.09;10.75;72.65;0.64;0.047127666;21.52834581;2.17;8.05;13.24482477;0;3.395355835;18.03000069;45.41;0.579999983;47.27000046;4
1503002;8177;70.35;7.447719212;48.15;11.83;24.12;14.01;24.51;0.69;63.63;0;0.182218418;17.40247034;3.88;17.49;7.83906078;0;1.505465044;4.699999809;17.08;0.560599983;78.13999939;5.79
1503044;17768;72.52;6.691805493;46.25;16.42;30.92;28.66;24.51;5.16;64.07;0.12;0.052510131;25.95677623;4.03;10.71;15.86560108;0.02;7.134797327;18.47999954;27.89;0.62470001;55.65000153;2.31
1503077;25034;70.75;6.870655908;47.64;18.7;21.4;12.13;25.52;15.66;59.21;0;0.097707118;14.52025246;2.56;9;1.969321722;0;1.630221291;21.14999962;25.23;0.545300007;96.48999786;1.99
1503093;30436;69.58;5.398212643;48.25;24.72;25.03;29.6;20.99;4.33;86.67;0.86;0.317978709;24.82586411;2.09;10.58;13.55960047;0;4.75781171;8.340000153;41.32;0.56190002;97.12000275;2.72
1503101;29062;71.59;5.949349666;47.01;24.4;16.22;12.14;21.88;3.4;44.73;0.19;0.146755213;18.50182369;1.27;9.08;2.174661069;0;2.458916616;22.40999985;16.86;0.568000019;68.80999756;0.49
1503200;35887;69.55;8.780338284;49.52;16.46;22.31;16.79;26.6;45.66;75.32;0;0.190876919;20.57569593;2.8;16.57;1.30130688;0;6.645713577;12.69999981;18.5;0.573099971;82.34999847;6.47
1503309;58077;71.18;7.045818482;48.91;21.98;18.97;30.37;25.69;29.08;52.08;0.06;0.217762625;22.86275118;2.47;11.83;0.640528953;0;5.084149575;16.12000084;26.62;0.534300029;63.02999878;3.58
1503408;10037;69.88;8.369034572;48.49;17.75;23.05;17.45;19.84;21.29;77.71;0.16;0.122845472;11.22845472;2.58;16.63;1.245392049;0.05;3.780068729;11.26000023;18.93;0.525699973;67.61000061;13.76
1503457;51309;70.44;4.611276774;47.56;11.18;23.17;21.73;13.82;9.84;65.82;0.18;0.140638095;13.99559531;1.78;5.11;2.079557193;0;4.682972426;10.35000038;12.67;0.586300015;77.01000214;2.66
1503507;31364;70.75;9.109169749;48.15;16.43;23.41;21.98;26.24;22.74;76.79;0;0.152435914;16.83458743;2.13;11.58;1.268970795;0.01;2.544820717;25.04999924;15.92;0.586799979;77.51999664;5.58
1503606;97493;72.97;6.313273774;49.04;19.21;22.36;26.06;21.94;1.57;84.23;0.74;0.363277364;22.34929687;4.04;15.32;8.457017427;0.02;4.33233134;9.079999924;39.12;0.577000022;66.76000214;2.41
1503705;51220;69.73;6.378367825;47.24;21.14;24.56;27.86;22.87;6.5;70.83;0.17;0.129988286;21.51893791;2.04;10.67;12.49902382;0.01;4.589195541;15.78999996;28;0.618600011;59.47000122;2.41
1503754;14103;73;4.034602567;43.01;14.46;11.4;23.48;20.76;0.26;52.45;0;0.058923633;15.66333404;1.25;7.21;10.39495143;0;3.444871092;9.130000114;43.99;0.696399987;84.44999695;0
1503804;51360;70.14;6.179906542;49.83;19.34;28.46;27.03;23.21;25.57;88.78;0.26;0.172488318;24.51129283;2.55;14.68;8.537772586;0.05;9.376094315;10.68999958;50.08;0.611299992;51.75;3.26
1503903;47086;70.35;6.543346218;47.8;23.24;19.87;23.76;21.89;5.67;55.85;0.76;0.262222317;13.46472412;3.05;16.34;6.931996772;0.05;5.344626168;11.92000008;20.34;0.602999985;80.62999725;0.49
1504000;25021;70.21;5.483393949;47.58;20.26;21.55;27.54;24;16.79;41.98;0;0.057591623;20.4028616;3.38;12.5;0.151872427;0;2.778152394;17.30999947;7.35;0.579299986;94.41999817;1.56
1504059;27904;70.75;7.798165138;50.76;23.31;23.04;22.95;25.57;59.43;81.45;1.88;0.185206422;21.79615826;4;16.08;2.992402523;0;4.16075908;4.769999981;42.86;0.58859998;84.98000336;12.48
1504109;8115;73.06;11.0659273;47.53;14.47;20.82;21.66;29.33;25.07;79.21;0;0.242020949;21.68823167;2.09;17.7;0.78866297;0;2.268827455;7.829999924;15.14;0.547800004;79.81999969;5.19
1504208;233669;72.09;5.564281098;49.42;22.61;26.27;30.07;23.75;15.45;89.66;1.63;0.256752072;20.97496887;5.42;25.32;14.62710073;0.04;6.191450484;9.25;35.19;0.597800016;39.13000107;2.27
1504307;28376;70.85;10.16351847;48.2;15.53;20.35;26.44;29.15;33.1;65.06;0;0.151959402;21.54637722;2.09;12.31;1.578798985;0;2.485638533;12.06999969;20.44;0.602599978;73.05000305;3.82
1504406;26605;70.61;10.85134373;47.81;13.56;21.02;20.23;28.5;33.42;76.36;0;0.214433377;21.64630709;2.06;17.27;1.619996241;0;2.618667275;12.92000008;29.22;0.548699975;47.58000183;4.72
1504422;108246;72.6;5.317517506;50.22;15.13;24.5;31.64;20.44;1047.44;92.42;0.18;0.390508656;22.25578774;3.43;30.67;2.592243593;0.01;8.809922629;6.690000057;37.51;0.447699994;82.62999725;38.02
1504455;27328;72.99;5.986533958;45.52;18.34;31.37;29.64;22.37;3.3;71.1;0.16;0.08002781;24.05591335;1.23;8.78;6.334162763;0;1.497421108;20.52000046;23.28;0.613799989;81.81999969;2.45
1504505;24808;71.57;3.930183812;46.68;28.03;12.06;35.91;14.73;3.66;29.98;0;0.115406321;15.12012254;2.05;4.77;0.822315382;0;8.035443805;15.90999985;15.61;0.55369997;60.75;1.1
1504604;26731;70.21;7.792450713;48.57;19.52;19.28;27.32;25.96;30.7;71.63;0;0.350417119;22.43088549;2.65;16.65;0.587333059;0;7.471651854;27.10000038;23.43;0.592100024;89.15000153;3
1504703;70018;70.44;6.044160073;47.63;18.2;14.43;32.25;23.02;7.7;65.14;0.47;0.207203862;16.35150961;1.94;10.98;2.687880259;0;3.587022865;15.10999966;28.83;0.632499993;91.31999969;2.39
1504802;55462;70.86;8.710468429;48.6;18.15;20.35;23.33;24.93;3.06;68.54;0;0.134452418;19.6278533;2.92;15.47;4.466120948;0.02;3.79369985;23.56999969;19.95;0.599399984;75.88999939;1.23
1504901;34204;71.51;5.809262075;47.65;15.98;20.3;25.34;19.15;9.08;48.45;0;0.063238218;20.4449772;1.39;9.91;0.426850661;0;5.575229709;13.81999969;28.66;0.567099988;58.79000092;1.04
1504950;20158;70.44;4.430002976;47.2;20.3;17.34;27.6;20.75;7.17;51.03;0;0.06721897;15.14039091;2.62;7.28;4.831828554;0;0.943078478;17.52000046;30.41;0.640500009;90.04000092;2.16
1504976;14645;70.98;7.872994196;47.21;16.46;25.36;19.82;25.25;9.36;81.26;0;0.086514169;18.93479003;2.64;8.65;10.25606009;0;4.029265189;16.48999977;28.94;0.597800016;56.66999817;4.28
1505007;13670;72.43;10.89978054;48.19;11.7;23.04;11.31;29.56;27.91;78.61;0;0.351865399;19.8683248;1.97;16.59;1.989758595;0.07;3.52610776;10.25;24.43;0.519200027;95.70999908;7.87
1505031;25124;74.66;4.298678554;46.53;19.32;27.19;32.2;20.61;0.66;85.85;0.27;0.072918325;42.16685241;4.19;15.27;28.92453431;0.29;2.551474515;19.71999931;48.76;0.556299984;58.59999847;2.19
1505064;62050;69.48;5.848509267;47.22;22.65;25.86;31.2;19.36;4.03;72.42;0;0.117066882;21.03303787;2.32;9.53;11.10233683;0.02;2.61297586;15.46000004;33.19;0.595700026;62.88999939;1.11
1505106;49333;70.35;8.590598585;48.18;22.04;24.85;17.9;23.27;1.76;61.26;0;0.183041777;19.54675369;1.95;15.88;3.091237103;0.02;3.423236515;13.98999977;23.76;0.591400027;72.58999634;2.27
1505205;28595;70.21;5.654834761;47.48;27.15;14.1;19.66;23.62;7.42;49.22;0;0.030424899;13.57929708;2.49;10.15;0.353208603;0;2.577777778;32.47999954;29.66;0.57160002;91.16999817;1.08
1505304;62794;71.66;6.734719878;49.43;23.57;23.96;21.22;22.84;0.58;68.03;0.12;0.512883397;15.80405771;4.67;20.39;3.342676052;0.06;6.030071637;14.11999989;25.87;0.653500021;64.30999756;1.67
1505403;16311;68.63;8.883575501;48.24;19.46;25.05;10.74;26.31;29;80.89;0;0.249340936;14.73238919;1.91;14.5;1.857642082;0.03;3.335222978;11.85999966;26.51;0.630500019;96.19000244;5.91
1505437;27359;72.72;4.101027084;47.84;22.01;25.57;28.7;16.66;1.91;83.37;3.99;0.129281041;22.29979166;3.58;17.12;21.04243576;0;4.261347853;11.47999954;40.3;0.581200004;19.44000053;2.05
1505486;39979;69.78;6.015658221;45.97;17.01;26.71;28.4;21.63;3.38;61.19;0.4;0.020010506;17.41164111;2;9.45;9.462467796;0;2.247100839;14.39000034;25.6;0.662800014;50.36000061;0.56
1505494;7475;70.63;9.190635452;48.11;18.36;24.83;22.51;27.38;7.59;71.66;0.09;0.383277592;17.80602007;1.85;15.83;15.51839465;0.05;3.334697218;7.880000114;33.79;0.561100006;81.63999939;5.25
1505502;97819;71.87;4.201637719;49.63;21.69;23.37;30.49;20.65;5.06;89;0.81;0.401486419;21.04294667;4.88;19.27;10.49591593;0;6.553421178;7.039999962;39.19;0.615100026;89.87000275;3.24
1505536;153908;73.55;3.378641786;49.39;25.62;27.09;35.64;18.85;22.12;92.29;3.77;0.555065364;23.26779635;5.74;31.15;32.19520753;0.02;7.132816968;7.869999886;42.77;0.54519999;35.97000122;2.97
1505551;6033;69.86;8.834742251;47.32;21.58;30.49;20.44;24.46;3.61;82.22;0;0.117520305;19.92375269;3.46;12.73;9.182827781;0;4.42804428;10.43000031;29.07;0.510299981;73.93000031;11.88
1505601;7854;70.23;10.30048383;48.57;14.77;22.25;13.54;24.66;17.4;75.96;0;0.270435447;24.22969188;2.13;15.27;1.171377642;0;5.2181987;8.020000458;28.22;0.566799998;99.69000244;9.3
1505635;12697;72.54;6.647239505;46.63;13.02;34.08;29.66;22.48;3.83;72.62;0.19;0.031503505;21.06796881;2.48;9.42;18.79971647;0;6.61450055;13.36999989;31.43;0.52640003;68.88999939;1.92
